"Country Name","Country Code","Indicator Name","Indicator Code","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Sri Lanka, Southern","LKA_Southern_LK.SO_2742_LKA007","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","9.8","","","",
"Sri Lanka, Southern","LKA_Southern_LK.SO_2742_LKA007","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Sri Lanka, Southern","LKA_Southern_LK.SO_2742_LKA007","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Sri Lanka, Uva","LKA_Uva_LK.UV_2743_LKA008","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","13.7","","","",
"Sri Lanka, Uva","LKA_Uva_LK.UV_2743_LKA008","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Sri Lanka, Uva","LKA_Uva_LK.UV_2743_LKA008","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Sri Lanka, Western","LKA_Western_LK.WE_2744_LKA009","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","4.2","","","",
"Sri Lanka, Western","LKA_Western_LK.WE_2744_LKA009","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Sri Lanka, Western","LKA_Western_LK.WE_2744_LKA009","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Latvia, Kurzeme","LVA_Kurzeme_AGG107","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","19.8","19.6","",
"Latvia, Kurzeme","LVA_Kurzeme_AGG107","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Latvia, Kurzeme","LVA_Kurzeme_AGG107","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Latvia, Latgale","LVA_Latgale_AGG108","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","28.6","30.5","",
"Latvia, Latgale","LVA_Latgale_AGG108","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Latvia, Latgale","LVA_Latgale_AGG108","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Latvia, Pieriga","LVA_Pieriga_AGG109","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","15.5","17.3","",
"Latvia, Pieriga","LVA_Pieriga_AGG109","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Latvia, Pieriga","LVA_Pieriga_AGG109","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Latvia, Rigas","LVA_Rigas_LV.RI_1790_LVA024","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","12.9","10.7","",
"Latvia, Rigas","LVA_Rigas_LV.RI_1790_LVA024","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Latvia, Rigas","LVA_Rigas_LV.RI_1790_LVA024","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Latvia, Vidzeme","LVA_Vidzeme_AGG111","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","27.8","30.7","",
"Latvia, Vidzeme","LVA_Vidzeme_AGG111","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Latvia, Vidzeme","LVA_Vidzeme_AGG111","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Latvia, Zemgale","LVA_Zemgale_AGG112","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","22.2","22.3","",
"Latvia, Zemgale","LVA_Zemgale_AGG112","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Latvia, Zemgale","LVA_Zemgale_AGG112","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Chaouia-Ouardigha","MAR_Chaouia-Ouardigha_MA.CO_147326_MAR001","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","14.8","","","","","","0.9","","","","","","",
"Morocco, Chaouia-Ouardigha","MAR_Chaouia-Ouardigha_MA.CO_147326_MAR001","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Chaouia-Ouardigha","MAR_Chaouia-Ouardigha_MA.CO_147326_MAR001","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Doukkala-Abda","MAR_Doukkala-Abda_MA.DA_147327_MAR002","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","16.8","","","","","","17.5","","","","","","",
"Morocco, Doukkala-Abda","MAR_Doukkala-Abda_MA.DA_147327_MAR002","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Doukkala-Abda","MAR_Doukkala-Abda_MA.DA_147327_MAR002","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Fes-Boulemane","MAR_Fes-Boulemane_MA.FB_147328_MAR003","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","15","","","","","","5.2","","","","","","",
"Morocco, Fes-Boulemane","MAR_Fes-Boulemane_MA.FB_147328_MAR003","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Fes-Boulemane","MAR_Fes-Boulemane_MA.FB_147328_MAR003","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Gharb-Chrarda-Beni Hssen","MAR_Gharb-Chrarda-Beni_Hssen_MA.GB_147329_MAR004","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","24.8","","","","","","18.5","","","","","","",
"Morocco, Gharb-Chrarda-Beni Hssen","MAR_Gharb-Chrarda-Beni_Hssen_MA.GB_147329_MAR004","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Gharb-Chrarda-Beni Hssen","MAR_Gharb-Chrarda-Beni_Hssen_MA.GB_147329_MAR004","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Grand Casablanca","MAR_Grand_Casablanca_MA.GC_147330_MAR005","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","2.2","","","","","","3.3","","","","","","",
"Morocco, Grand Casablanca","MAR_Grand_Casablanca_MA.GC_147330_MAR005","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Grand Casablanca","MAR_Grand_Casablanca_MA.GC_147330_MAR005","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Marrakech-Tensift-El Haouz","MAR_Marrakech-Tensift-El_Haouz_MA.MK_147333_MAR008","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","20.1","","","","","","12.5","","","","","","",
"Morocco, Marrakech-Tensift-El Haouz","MAR_Marrakech-Tensift-El_Haouz_MA.MK_147333_MAR008","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Marrakech-Tensift-El Haouz","MAR_Marrakech-Tensift-El_Haouz_MA.MK_147333_MAR008","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Meknes-Tafilalet","MAR_Meknes-Tafilalet_MA.MT_2107_MAR009","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","25.7","","","","","","12.6","","","","","","",
"Morocco, Meknes-Tafilalet","MAR_Meknes-Tafilalet_MA.MT_2107_MAR009","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Meknes-Tafilalet","MAR_Meknes-Tafilalet_MA.MT_2107_MAR009","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Oriental","MAR_Oriental_MA.OR_2109_MAR010","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","18.2","","","","","","8.6","","","","","","",
"Morocco, Oriental","MAR_Oriental_MA.OR_2109_MAR010","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Oriental","MAR_Oriental_MA.OR_2109_MAR010","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Rabat-Sale-Zemmour-Zaer","MAR_Rabat-Sale-Zemmour-Zaer_MA.RS_147334_MAR011","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","8.1","","","","","","6.1","","","","","","",
"Morocco, Rabat-Sale-Zemmour-Zaer","MAR_Rabat-Sale-Zemmour-Zaer_MA.RS_147334_MAR011","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Rabat-Sale-Zemmour-Zaer","MAR_Rabat-Sale-Zemmour-Zaer_MA.RS_147334_MAR011","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Souss-Massa-Draa","MAR_Souss-Massa-Draa_MA.SM_147335_MAR012","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","20.6","","","","","","12.1","","","","","","",
"Morocco, Souss-Massa-Draa","MAR_Souss-Massa-Draa_MA.SM_147335_MAR012","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Souss-Massa-Draa","MAR_Souss-Massa-Draa_MA.SM_147335_MAR012","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Tadla-Azilal","MAR_Tadla-Azilal_MA.TD_147336_MAR013","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","11.4","","","","","","9.4","","","","","","",
"Morocco, Tadla-Azilal","MAR_Tadla-Azilal_MA.TD_147336_MAR013","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Tadla-Azilal","MAR_Tadla-Azilal_MA.TD_147336_MAR013","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Tangier-Tetouan","MAR_Tangier-Tetouan_MA.TO_147337_MAR014","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","12.8","","","","","","5.6","","","","","","",
"Morocco, Tangier-Tetouan","MAR_Tangier-Tetouan_MA.TO_147337_MAR014","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Tangier-Tetouan","MAR_Tangier-Tetouan_MA.TO_147337_MAR014","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Taza-Al Hoceima-Taounate","MAR_Taza-Al_Hoceima-Taounate_MA.TH_147338_MAR015","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","14.6","","","","","","7.3","","","","","","",
"Morocco, Taza-Al Hoceima-Taounate","MAR_Taza-Al_Hoceima-Taounate_MA.TH_147338_MAR015","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Taza-Al Hoceima-Taounate","MAR_Taza-Al_Hoceima-Taounate_MA.TH_147338_MAR015","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Morocco, Western Sahara","MAR_Western_Sahara_AGG048_55","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","9","","","","","","4.9","","","","","","",
"Morocco, Western Sahara","MAR_Western_Sahara_AGG048_55","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Morocco, Western Sahara","MAR_Western_Sahara_AGG048_55","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Moldova, Centru","MDA_Centru_AGG116","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","23.4","","",
"Moldova, Centru","MDA_Centru_AGG116","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Moldova, Centru","MDA_Centru_AGG116","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Moldova, Chisinau Municipality","MDA_Chisinau_Municipality_MD.CH_2064_MDA009","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","2.5","","",
"Moldova, Chisinau Municipality","MDA_Chisinau_Municipality_MD.CH_2064_MDA009","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Moldova, Chisinau Municipality","MDA_Chisinau_Municipality_MD.CH_2064_MDA009","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Moldova, Nord","MDA_Nord_AGG113","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","18.7","","",
"Moldova, Nord","MDA_Nord_AGG113","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Moldova, Nord","MDA_Nord_AGG113","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Moldova, Sud","MDA_Sud_AGG114","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","25.1","","",
"Moldova, Sud","MDA_Sud_AGG114","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
